index,job,marital,education,default,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,balance_bins,age_bins,y
6826,1,1,0,0,0,0,0,22,6,4,0,0,3,1,1,0
6827,9,0,1,0,1,0,2,6,4,2,0,0,3,2,1,0
6828,0,1,1,0,0,0,1,0,5,0,0,0,3,2,3,0
6829,4,2,2,0,1,0,2,12,4,1,0,0,3,5,2,0
6830,7,1,1,0,1,0,2,14,4,0,0,0,3,5,1,0
6831,1,0,0,0,1,0,1,17,6,0,0,0,3,2,1,0
6832,4,1,2,0,0,0,2,26,5,0,0,0,3,3,1,0
6833,4,0,2,0,1,0,0,16,3,1,0,0,3,4,1,0
6834,4,1,2,0,0,1,0,21,6,0,0,0,3,0,1,0
6835,5,1,1,0,1,1,2,15,4,1,0,0,3,7,2,0
6836,9,2,1,0,1,0,0,6,4,0,300,1,0,3,0,0
6837,5,1,0,0,0,0,0,11,10,0,446,5,0,6,3,0
6838,0,2,2,0,0,1,0,10,6,0,0,0,3,1,0,0
6839,4,1,1,0,1,0,0,11,4,1,0,0,3,5,2,0
6840,4,1,2,0,0,0,2,26,4,4,0,0,3,0,2,0
6841,4,1,2,0,0,0,2,18,5,1,0,0,3,7,2,0
6842,4,2,2,0,1,0,0,11,4,0,344,2,0,4,1,0
6843,0,1,1,0,0,1,0,7,6,0,0,0,3,2,1,0
6844,7,2,1,0,0,0,0,14,3,0,0,0,3,2,1,1
6845,3,1,1,0,0,0,0,23,11,2,199,2,0,7,2,0
6846,0,2,1,0,1,0,2,11,4,1,0,0,3,5,0,0
6847,1,1,1,0,1,0,0,16,3,2,0,0,3,3,1,0
6848,9,2,2,0,0,0,2,0,6,0,0,0,3,3,0,0
6849,9,2,1,0,1,0,0,3,4,1,0,0,3,4,1,0
6850,9,1,1,0,1,1,0,17,10,0,0,0,3,7,3,0
6851,2,1,1,0,1,0,2,27,4,7,0,0,3,6,0,0
6852,9,1,1,0,0,1,0,2,1,1,219,3,1,2,2,0
6853,4,1,2,0,1,0,2,19,4,0,0,0,3,3,1,0
6854,4,2,2,0,1,0,2,5,5,15,0,0,3,3,0,0
6855,2,1,2,0,1,1,1,10,6,1,0,0,3,3,2,0
6856,4,1,2,0,1,0,2,4,4,3,0,0,3,1,1,0
6857,1,2,1,0,1,0,2,22,4,1,0,0,3,4,1,0
6858,4,2,2,0,0,0,0,15,6,1,0,0,3,7,1,0
6859,4,0,2,0,1,0,0,4,2,1,103,1,0,5,1,1
6860,4,1,2,0,0,0,2,15,5,0,0,0,3,1,1,0
6861,1,2,1,0,1,0,0,16,3,0,0,0,3,4,0,0
6862,9,1,2,0,0,1,0,11,7,2,0,0,3,3,1,0
6863,6,1,2,0,0,1,0,13,6,1,0,0,3,3,3,0
6864,1,1,1,0,0,0,0,4,4,0,334,3,0,2,1,0
6865,4,1,2,0,0,0,0,2,1,0,0,0,3,4,1,1
6866,9,1,1,0,1,0,0,6,3,3,306,4,1,6,1,0
6867,1,1,0,0,1,1,2,27,4,1,0,0,3,0,2,0
6868,6,1,1,0,1,0,2,16,5,0,0,0,3,7,1,0
6869,4,1,2,0,0,0,1,16,10,0,0,0,3,7,3,0
6870,9,2,1,0,1,1,0,24,6,4,0,0,3,6,1,0
6871,3,1,0,0,0,0,0,21,3,1,0,0,3,5,3,0
6872,4,2,2,0,0,0,2,27,4,0,0,0,3,5,0,0
6873,4,1,2,0,1,0,0,6,4,1,321,3,0,4,2,0
6874,1,1,0,0,1,0,2,5,4,1,0,0,3,0,1,0
6875,11,2,1,0,0,0,2,4,5,0,0,0,3,5,1,0
6876,1,1,0,0,1,1,0,1,1,1,0,0,3,1,2,0
6877,3,1,0,0,0,0,2,8,5,0,0,0,3,7,2,0
6878,2,2,2,0,0,0,0,28,0,1,0,0,3,2,1,0
6879,1,1,1,0,1,0,0,20,10,0,0,0,3,6,1,0
6880,9,1,1,0,1,0,0,14,4,1,295,1,0,0,0,0
6881,6,2,2,0,1,0,0,1,5,0,0,0,3,5,0,0
6882,1,1,1,0,1,0,0,7,4,2,0,0,3,2,0,0
6883,0,1,1,0,0,1,0,6,6,0,0,0,3,1,2,0
6884,1,1,1,0,1,0,0,10,4,0,0,0,3,0,2,0
6885,3,1,0,0,0,0,0,7,7,0,0,0,3,7,1,0
6886,4,1,2,0,0,0,0,14,0,1,0,0,3,6,1,1
6887,0,2,1,0,1,0,0,14,4,0,357,3,0,0,0,0
6888,1,2,1,1,1,0,0,24,6,0,0,0,3,0,1,0
6889,1,1,1,0,1,0,0,5,4,6,340,2,0,2,1,0
6890,11,1,3,0,0,0,0,18,7,2,0,0,3,4,2,0
6891,0,2,1,0,1,0,0,12,4,0,0,0,3,7,1,0
6892,4,1,1,0,1,1,0,6,4,0,164,2,0,0,0,0
6893,4,2,2,0,0,0,2,11,3,0,0,0,3,4,1,1
6894,9,2,1,0,0,0,0,17,2,3,87,6,1,5,1,1
6895,2,1,1,0,1,0,0,14,4,3,368,1,0,6,1,1
6896,0,1,1,0,1,0,0,16,3,0,145,1,0,1,1,0
6897,6,2,0,0,0,0,2,19,5,3,0,0,3,2,2,0
6898,5,0,0,0,0,0,0,16,10,1,0,0,3,6,4,1
6899,7,1,1,0,1,0,0,19,3,0,0,0,3,5,1,0
6900,9,2,1,0,1,0,0,6,3,0,225,10,0,7,1,0
6901,7,1,0,0,1,0,0,17,4,0,177,2,0,7,1,0
6902,9,0,1,0,1,1,0,13,7,1,0,0,3,0,2,0
6903,1,1,1,0,1,0,2,4,5,6,0,0,3,2,1,0
6904,0,2,1,0,1,0,2,19,5,2,0,0,3,4,1,0
6905,1,1,1,0,1,1,2,22,4,0,0,0,3,1,2,0
6906,1,1,1,0,0,0,0,20,10,0,118,1,0,5,2,0
6907,0,1,1,0,1,0,0,18,10,1,0,0,3,5,1,1
6908,0,2,1,0,1,0,2,27,4,3,0,0,3,3,1,0
6909,0,1,1,0,0,0,0,26,7,12,0,0,3,0,3,0
6910,2,2,2,0,0,0,0,20,10,2,0,0,3,7,1,0
6911,0,1,1,0,1,0,0,14,3,1,143,1,0,7,1,0
6912,0,1,2,0,1,0,0,16,7,0,0,0,3,4,0,0
6913,4,2,2,0,0,0,0,28,9,1,0,0,3,4,0,0
6914,4,2,2,0,1,0,0,15,6,1,0,0,3,0,1,0
6915,0,1,1,0,1,0,0,5,7,0,257,1,1,0,2,0
6916,0,2,1,0,1,0,0,19,10,1,175,6,0,7,1,0
6917,9,2,2,0,1,1,2,5,4,2,0,0,3,2,1,0
6918,0,2,2,0,0,0,0,18,10,0,108,1,1,4,1,0
6919,0,2,0,0,1,0,0,12,4,4,0,0,3,4,2,0
6920,4,1,1,0,0,0,1,17,10,1,0,0,3,4,1,0
6921,2,0,1,0,0,1,2,25,4,2,0,0,3,0,2,0
6922,1,0,0,0,0,1,0,14,6,4,0,0,3,4,1,1
6923,9,1,1,0,1,1,0,14,6,2,0,0,3,0,1,0
6924,4,1,3,0,1,0,2,18,4,1,0,0,3,7,2,0
6925,1,2,1,0,1,0,0,3,4,2,0,0,3,7,0,0
6926,7,2,1,1,0,0,0,7,6,0,0,0,3,2,0,0
6927,4,1,1,0,1,0,0,23,6,1,0,0,3,0,3,0
6928,9,2,1,0,1,1,0,6,4,0,341,4,0,5,1,0
6929,1,1,1,0,1,0,0,22,6,2,0,0,3,7,2,0
6930,1,2,0,0,0,0,0,14,4,0,361,1,0,2,1,0
6931,11,2,1,0,0,0,1,25,1,0,98,1,0,5,0,1
6932,6,1,1,0,1,0,0,20,10,3,168,1,0,6,1,0
6933,10,1,1,0,0,0,0,8,8,0,179,1,2,6,1,1
6934,9,1,2,0,0,0,0,4,1,1,221,1,0,2,2,0
6935,0,2,1,0,1,1,0,14,4,0,0,0,3,5,0,0
6936,6,2,2,0,0,1,0,28,0,0,0,0,3,0,0,0
6937,3,2,2,0,0,0,2,11,5,5,0,0,3,7,2,1
6938,4,2,2,0,1,0,0,15,8,0,100,1,2,5,0,1
6939,4,1,2,0,0,0,0,19,10,0,0,0,3,6,1,0
6940,4,1,2,1,0,0,0,20,7,7,0,0,3,4,2,0
6941,1,1,0,0,0,0,0,28,0,1,0,0,3,5,2,0
6942,9,2,1,0,0,0,0,29,0,3,0,0,3,2,1,0
6943,4,0,2,1,1,1,0,24,7,21,0,0,3,0,1,0
6944,2,1,2,0,1,0,0,20,6,1,0,0,3,2,1,0
6945,0,2,1,0,0,0,0,18,7,1,0,0,3,7,1,0
6946,4,2,2,0,1,0,0,16,6,0,0,0,3,1,0,0
6947,0,1,1,0,1,0,0,26,2,2,236,13,1,0,2,1
6948,5,1,1,0,0,0,2,19,5,0,0,0,3,1,2,0
6949,4,1,2,0,0,0,0,7,6,1,0,0,3,3,3,0
6950,9,0,3,0,0,0,2,18,4,4,0,0,3,2,2,0
6951,9,2,1,0,1,0,2,26,4,0,0,0,3,0,1,0
6952,0,2,2,0,0,0,0,14,5,0,0,0,3,5,0,0
6953,5,1,0,0,0,0,0,21,9,2,104,1,2,7,4,1
6954,2,1,1,0,0,1,0,10,7,5,0,0,3,2,1,0
6955,9,2,1,0,1,0,2,8,4,1,0,0,3,4,0,0
6956,5,1,1,0,0,0,1,29,9,0,0,0,3,5,1,1
6957,1,1,0,0,1,0,0,19,3,1,325,3,0,5,1,0
6958,3,1,0,0,0,1,1,27,6,1,0,0,3,0,3,0
6959,5,1,1,0,0,0,1,20,11,1,254,1,2,6,3,1
6960,2,0,1,0,0,0,2,18,5,1,0,0,3,3,2,0
6961,1,2,1,0,0,0,2,16,5,1,0,0,3,7,1,0
6962,4,2,2,0,0,0,0,28,0,0,0,0,3,5,1,1
6963,7,1,1,0,1,1,2,22,4,5,0,0,3,6,1,0
6964,1,1,1,0,1,0,2,8,4,1,0,0,3,2,1,0
6965,4,1,1,0,0,0,0,29,6,1,0,0,3,7,2,0
6966,1,2,1,0,1,0,0,11,4,0,0,0,3,3,1,0
6967,9,1,1,0,1,0,2,12,4,0,0,0,3,7,3,0
6968,7,1,0,0,0,0,0,5,4,1,279,3,0,0,1,0
6969,9,1,1,0,1,0,0,7,7,1,0,0,3,3,1,0
6970,4,2,2,0,1,0,0,26,7,5,0,0,3,3,1,0
6971,4,2,2,0,1,0,2,8,4,1,0,0,3,1,1,0
6972,1,1,1,0,1,1,0,17,10,2,0,0,3,6,1,0
6973,1,0,0,0,0,1,2,29,5,2,0,0,3,2,1,0
6974,4,1,2,0,0,0,2,16,5,1,0,0,3,3,1,0
6975,1,2,0,0,1,0,0,16,3,0,0,0,3,7,2,0
6976,7,1,1,0,1,0,1,18,10,0,0,0,3,4,1,0
6977,0,1,1,0,1,0,1,14,4,5,0,0,3,1,1,0
6978,1,1,1,0,1,0,0,30,6,4,0,0,3,4,1,0
6979,7,1,3,0,1,0,2,15,4,3,0,0,3,5,2,0
6980,0,2,1,0,1,0,1,30,6,12,0,0,3,5,1,0
6981,3,2,1,0,1,0,0,20,10,1,0,0,3,3,0,0
6982,1,2,0,0,1,1,0,24,6,0,0,0,3,7,0,0
6983,1,1,1,0,1,1,0,6,4,3,165,3,0,4,1,0
6984,4,1,2,0,0,0,0,13,7,4,0,0,3,6,1,0
6985,9,2,2,0,0,0,0,21,7,1,0,0,3,5,1,0
6986,9,1,1,0,1,0,0,10,6,1,0,0,3,1,2,0
6987,1,2,1,0,0,1,0,20,6,5,0,0,3,2,1,0
6988,1,1,1,0,1,0,0,17,10,1,0,0,3,0,1,0
6989,4,2,2,0,1,1,0,16,6,0,0,0,3,3,0,0
6990,9,1,1,0,0,1,0,27,6,2,0,0,3,6,2,1
6991,9,2,2,0,0,0,0,7,7,0,0,0,3,4,1,0
6992,4,1,2,0,1,1,0,16,10,1,0,0,3,4,1,0
6993,1,1,1,0,1,0,0,5,7,1,0,0,3,6,2,0
6994,4,2,2,0,1,0,0,12,7,2,0,0,3,6,0,0
6995,1,1,1,0,1,1,0,5,4,1,0,0,3,0,1,0
6996,4,2,2,0,0,0,0,17,7,1,0,0,3,2,1,0
6997,9,1,1,0,1,0,0,8,6,0,0,0,3,4,0,0
6998,5,1,1,0,1,1,2,6,4,1,0,0,3,1,3,0
6999,6,1,1,0,0,0,0,5,7,1,0,0,3,5,2,0
7000,7,2,2,0,0,0,0,26,4,0,407,1,0,2,0,1
7001,4,2,2,0,1,0,0,14,4,3,372,1,0,3,2,1
7002,9,2,1,0,0,0,0,0,8,1,127,2,0,2,1,0
7003,1,2,1,1,0,1,0,9,6,0,0,0,3,0,0,0
7004,6,2,1,0,1,0,0,19,3,1,0,0,3,3,1,0
7005,9,0,1,0,1,0,2,26,4,0,0,0,3,0,1,0
7006,0,1,1,0,0,0,0,19,3,0,0,0,3,7,1,0
7007,0,0,1,0,0,1,1,8,6,5,0,0,3,2,2,0
7008,0,2,1,0,0,0,0,26,3,1,0,0,3,4,0,0
7009,1,1,0,0,1,0,1,20,10,2,0,0,3,6,1,0
7010,4,1,2,0,1,0,0,29,9,4,155,7,1,7,1,0
7011,9,2,2,0,1,0,0,27,0,0,0,0,3,7,1,0
7012,1,1,1,0,1,0,2,28,4,2,0,0,3,0,1,0
7013,0,1,0,0,0,0,0,18,10,0,0,0,3,7,2,0
7014,9,2,1,0,0,0,0,24,7,18,0,0,3,0,1,0
7015,1,1,1,0,1,1,0,5,1,1,0,0,3,5,2,0
7016,6,2,2,0,1,0,0,12,4,2,0,0,3,6,1,0
7017,1,1,1,0,1,1,0,24,6,0,0,0,3,7,0,0
7018,4,2,1,0,1,0,2,8,4,0,0,0,3,2,3,0
7019,1,1,1,0,0,0,0,15,6,1,0,0,3,7,2,0
7020,9,1,1,0,1,1,2,15,4,0,0,0,3,4,1,0
7021,7,1,1,0,1,0,2,7,4,2,0,0,3,7,1,0
7022,1,2,1,0,1,0,2,15,4,0,0,0,3,2,0,0
7023,11,2,1,0,0,0,0,2,1,0,0,0,3,5,0,0
7024,9,1,1,0,1,0,0,20,6,0,0,0,3,0,2,0
7025,1,1,1,0,0,0,1,30,6,3,0,0,3,6,2,0
7026,9,1,1,0,1,0,0,18,4,0,87,6,2,2,2,1
7027,1,1,1,0,0,0,2,5,0,0,0,0,3,5,1,0
7028,7,2,1,0,1,0,0,10,4,0,367,1,0,4,1,0
7029,9,1,2,0,0,1,0,28,6,2,0,0,3,2,1,0
7030,3,1,0,0,0,0,2,5,5,0,0,0,3,5,2,0
7031,4,1,3,0,1,0,0,30,7,2,98,2,2,6,2,1
7032,8,2,1,0,0,0,0,8,3,2,0,0,3,6,0,1
7033,7,2,1,0,0,0,2,16,5,8,0,0,3,2,1,0
7034,7,1,1,0,0,0,0,19,10,0,0,0,3,7,0,0
7035,1,2,1,1,1,0,0,5,4,0,0,0,3,0,0,0
7036,7,1,1,0,0,1,2,19,5,1,0,0,3,4,2,0
7037,3,1,0,0,1,0,1,23,6,0,0,0,3,0,2,0
7038,1,1,1,0,1,1,0,21,6,1,0,0,3,0,2,0
7039,9,1,1,0,0,0,0,3,7,1,0,0,3,4,2,0
7040,9,2,2,0,0,0,0,3,5,1,75,2,0,2,1,0
7041,9,1,1,0,0,0,0,27,0,0,0,0,3,0,1,0
7042,9,1,1,0,1,0,2,6,4,1,0,0,3,6,2,0
7043,9,1,3,0,0,0,0,14,6,2,0,0,3,1,0,0
7044,7,0,1,0,1,0,0,14,6,1,0,0,3,3,1,0
7045,8,2,0,0,0,0,0,7,3,4,0,0,3,3,0,1
7046,9,2,2,0,0,1,2,0,6,0,0,0,3,6,2,0
7047,1,1,0,0,1,1,0,16,3,1,302,20,1,0,1,0
7048,7,1,1,0,1,0,0,14,4,0,0,0,3,4,1,0
7049,0,1,1,0,0,0,0,24,4,0,32,2,0,5,0,0
7050,4,1,2,0,1,0,0,20,10,1,110,3,0,7,2,0
7051,1,1,1,0,0,1,0,7,6,2,0,0,3,0,0,0
7052,9,1,1,0,1,0,2,5,4,1,0,0,3,3,1,0
7053,10,2,1,0,0,0,0,30,6,9,0,0,3,1,1,0
7054,3,1,1,0,0,0,2,16,5,3,0,0,3,5,2,0
7055,0,1,1,0,0,0,2,12,4,2,0,0,3,1,2,0
7056,0,2,1,0,0,0,2,14,4,2,0,0,3,3,1,0
7057,1,1,1,0,1,0,0,27,6,4,0,0,3,3,1,0
7058,10,1,1,0,0,0,0,17,7,4,0,0,3,4,2,0
7059,6,1,3,0,0,0,0,7,5,5,0,0,3,6,2,1
7060,4,1,2,0,0,0,0,20,10,1,0,0,3,7,1,0
7061,7,2,1,0,1,0,0,19,3,0,0,0,3,4,2,0
7062,7,1,1,0,1,0,2,0,6,0,0,0,3,5,1,0
7063,1,1,0,0,1,1,0,17,4,5,0,0,3,0,1,0
7064,7,0,1,0,0,0,2,5,4,1,0,0,3,2,0,0
7065,7,2,0,0,1,0,0,17,4,1,333,6,1,0,0,0
7066,0,2,2,0,0,0,0,1,8,0,447,2,0,4,1,0
7067,0,2,1,0,0,1,2,23,5,2,0,0,3,5,2,0
7068,7,1,1,0,0,1,0,25,7,5,0,0,3,6,2,0
7069,8,2,1,0,0,0,0,29,3,0,80,6,2,0,0,1
7070,6,1,2,0,0,0,0,22,6,0,0,0,3,6,2,0
7071,9,1,3,0,0,0,2,5,4,1,0,0,3,1,2,0
7072,0,1,1,0,1,0,0,16,3,0,330,1,0,5,1,0
7073,0,2,1,0,1,0,0,28,0,0,263,1,0,5,1,0
7074,0,1,1,0,1,0,0,12,4,0,178,5,2,3,1,1
7075,9,1,1,0,1,0,0,16,3,0,0,0,3,7,1,0
7076,2,1,2,0,1,0,0,4,4,0,284,1,0,2,1,0
7077,7,1,1,0,0,1,2,1,6,3,0,0,3,0,1,0
7078,5,1,0,0,0,0,0,10,11,2,123,3,1,7,4,1
7079,4,1,2,0,0,0,2,17,5,2,0,0,3,1,3,0
7080,1,2,1,0,1,0,0,13,6,1,0,0,3,0,0,0
7081,9,0,1,0,0,0,0,19,7,5,0,0,3,5,2,0
7082,7,2,2,0,1,0,2,26,4,1,0,0,3,6,0,0
7083,0,1,1,0,0,0,1,14,6,1,0,0,3,2,2,0
7084,1,1,1,0,1,0,2,11,4,0,0,0,3,3,1,0
7085,1,1,1,0,1,0,0,21,6,1,0,0,3,1,1,0
7086,0,1,1,0,1,0,1,3,1,1,0,0,3,3,1,0
7087,4,2,2,0,1,0,0,22,6,5,0,0,3,6,0,0
7088,3,1,1,0,0,0,0,19,10,0,0,0,3,3,2,0
7089,1,0,0,0,1,0,0,14,4,1,295,1,0,1,2,0
7090,7,1,1,0,1,0,0,4,4,1,0,0,3,2,1,0
7091,4,1,1,0,0,0,0,10,7,0,0,0,3,0,1,1
7092,3,1,0,0,0,0,2,10,5,0,0,0,3,1,3,0
7093,4,1,2,0,1,1,0,20,10,0,0,0,3,3,3,0
7094,9,1,2,0,1,0,0,5,10,1,84,2,0,7,3,0
7095,1,1,3,0,0,0,0,28,6,1,0,0,3,7,2,0
7096,7,1,1,0,1,0,2,16,5,0,0,0,3,4,2,0
7097,4,1,2,0,0,0,0,12,7,1,0,0,3,7,2,0
7098,5,2,0,0,0,0,2,19,5,1,0,0,3,4,2,0
7099,1,1,1,0,0,0,0,19,7,2,0,0,3,2,2,0
7100,9,0,1,0,0,0,2,12,4,0,0,0,3,2,2,0
7101,0,1,1,0,1,1,2,8,4,1,0,0,3,3,1,0
7102,7,1,1,0,1,0,0,18,10,1,0,0,3,6,1,0
7103,1,2,1,0,1,0,2,6,4,0,0,0,3,1,0,0
7104,1,1,1,0,1,1,2,26,4,0,0,0,3,4,1,0
7105,9,1,1,0,1,0,0,16,6,2,0,0,3,4,2,0
7106,8,2,1,0,0,0,0,13,8,1,0,0,3,1,0,0
7107,1,1,1,0,0,0,0,3,1,7,0,0,3,4,1,0
7108,1,1,1,0,1,0,0,11,4,1,172,1,0,3,1,0
7109,1,1,1,0,1,0,0,13,6,1,0,0,3,2,1,0
7110,5,1,1,0,1,1,0,15,6,0,0,0,3,3,3,0
7111,1,1,0,0,0,0,1,21,7,5,0,0,3,4,2,0
7112,10,0,1,0,1,0,0,7,4,1,364,1,0,5,1,0
7113,1,1,3,0,0,0,0,20,7,1,0,0,3,0,2,0
7114,4,1,2,0,0,0,0,17,10,0,0,0,3,7,2,0
7115,5,1,0,0,0,0,2,10,5,5,0,0,3,7,3,0
7116,4,1,1,0,0,0,0,6,6,0,0,0,3,7,1,0
7117,4,1,2,0,1,0,0,12,4,2,0,0,3,3,1,0
7118,8,2,1,0,0,0,0,15,10,0,193,1,0,6,0,0
7119,6,2,2,0,0,0,0,12,4,0,179,2,2,2,0,0
7120,9,1,1,0,0,0,0,2,1,0,0,0,3,6,1,0
7121,0,2,0,0,0,0,2,18,4,10,0,0,3,0,2,0
7122,4,1,0,0,0,1,0,19,10,2,0,0,3,7,2,0
7123,0,2,2,0,1,0,0,17,4,0,0,0,3,6,0,0
7124,9,1,2,0,1,0,0,28,0,0,255,1,0,2,1,0
7125,1,1,0,0,1,0,2,12,4,3,0,0,3,2,1,0
7126,5,1,1,0,0,0,0,6,7,5,0,0,3,0,3,0
7127,4,0,2,0,1,0,0,2,1,3,267,3,1,4,1,0
7128,1,1,0,0,1,0,2,14,4,3,0,0,3,6,1,0
7129,1,1,0,0,1,0,2,6,4,5,0,0,3,3,2,0
7130,4,2,1,0,1,0,0,2,1,0,0,0,3,5,0,0
7131,9,1,1,0,0,1,0,20,10,7,123,5,1,4,1,0
7132,8,2,1,0,0,0,0,25,6,1,179,2,0,6,0,0
7133,5,1,0,0,1,0,0,6,6,4,0,0,3,0,3,0
7134,4,2,2,0,0,0,0,10,7,1,0,0,3,6,3,0
7135,6,2,2,0,0,0,0,17,10,2,166,2,0,7,1,0
7136,7,2,1,0,1,0,0,17,4,2,365,3,0,4,1,1
7137,1,1,1,0,0,0,1,8,1,6,191,6,0,6,2,0
7138,7,2,1,0,1,1,2,22,4,2,0,0,3,3,0,0
7139,4,1,0,0,0,0,1,13,6,2,0,0,3,0,1,0
7140,1,1,0,0,1,0,2,11,5,0,0,0,3,5,1,0
7141,1,1,1,0,1,0,2,29,4,1,0,0,3,4,1,0
7142,1,1,0,0,1,0,2,26,4,0,0,0,3,0,1,0
7143,10,1,1,0,1,0,0,16,6,0,0,0,3,0,0,0
7144,5,1,1,0,0,0,0,4,1,4,0,0,3,7,2,0
7145,8,2,1,0,1,0,2,3,5,0,0,0,3,2,0,0
7146,9,1,1,0,0,0,1,10,6,3,0,0,3,2,2,0
7147,5,1,3,0,0,0,0,10,7,1,0,0,3,4,3,0
7148,1,1,0,0,1,1,0,10,4,1,0,0,3,2,1,0
7149,4,1,2,0,1,0,0,18,10,0,179,2,0,7,1,0
7150,9,2,2,0,0,0,0,20,9,1,235,13,1,7,0,1
7151,0,2,2,0,0,0,0,29,3,1,0,0,3,7,1,1
7152,7,0,0,0,1,0,0,8,1,1,0,0,3,0,1,0
7153,1,1,3,0,1,0,1,19,3,0,336,1,0,4,1,0
7154,1,2,1,0,0,0,2,8,4,0,0,0,3,0,1,0
7155,8,2,1,0,0,0,1,9,7,0,0,0,3,6,0,0
7156,7,0,0,0,1,0,2,14,4,2,0,0,3,3,2,0
7157,9,1,1,0,0,0,0,14,4,1,0,0,3,2,1,0
7158,6,2,3,0,1,0,2,18,5,0,0,0,3,3,1,0
7159,0,1,1,0,1,0,0,29,6,11,0,0,3,3,0,0
7160,4,1,2,0,1,0,0,4,7,0,0,0,3,5,2,0
7161,7,1,1,0,1,0,2,19,4,7,0,0,3,5,2,0
7162,4,2,2,0,1,0,0,3,1,0,250,7,1,4,1,0
7163,4,1,2,0,0,0,0,21,7,3,0,0,3,4,2,0
7164,1,1,0,0,1,0,2,18,5,17,0,0,3,3,2,0
7165,4,2,2,0,0,0,2,20,8,0,0,0,3,1,0,0
7166,9,2,2,0,1,0,2,6,4,0,0,0,3,1,0,0
7167,9,0,2,0,1,1,0,12,4,1,0,0,3,3,2,0
7168,7,1,1,0,1,0,2,17,5,1,0,0,3,2,1,0
7169,6,1,2,0,1,0,0,10,6,1,0,0,3,3,2,0
7170,4,2,2,0,1,0,0,17,4,2,0,0,3,6,0,0
7171,5,2,1,0,0,1,2,5,4,3,0,0,3,6,3,0
7172,4,1,2,0,1,0,0,19,10,3,0,0,3,6,2,0
7173,7,1,1,0,1,0,2,18,4,0,0,0,3,6,2,0
7174,7,1,1,0,1,0,2,3,5,1,0,0,3,0,0,0
7175,9,2,1,0,1,0,0,28,0,0,0,0,3,2,0,0
7176,9,0,1,0,1,0,0,19,10,0,180,4,0,7,0,0
7177,1,2,1,0,1,0,0,13,7,2,0,0,3,4,1,0
7178,1,1,0,0,1,0,2,13,6,2,0,0,3,2,1,0
7179,1,1,0,0,1,0,1,6,6,5,0,0,3,3,2,0
7180,7,1,1,0,1,1,2,5,4,0,0,0,3,6,3,0
7181,4,1,1,0,0,0,0,20,6,1,0,0,3,0,1,0
7182,9,2,2,0,1,0,2,13,4,0,0,0,3,4,0,0
7183,6,1,2,0,0,1,0,18,10,0,0,0,3,5,1,0
7184,0,2,1,0,0,0,2,26,4,1,0,0,3,0,1,0
7185,4,1,0,0,1,0,1,12,4,3,0,0,3,2,2,0
7186,9,2,1,0,1,0,2,4,4,1,0,0,3,0,2,0
7187,4,1,2,0,0,0,0,3,4,2,269,1,1,3,1,0
7188,9,2,1,0,1,0,2,22,4,0,0,0,3,7,1,0
7189,10,1,1,0,0,0,2,2,6,0,0,0,3,0,3,0
7190,1,1,0,0,1,0,0,14,4,0,0,0,3,6,0,0
7191,10,1,1,0,1,0,0,3,5,1,0,0,3,3,1,0
7192,0,1,1,0,1,0,2,19,4,0,0,0,3,5,1,0
7193,4,2,2,0,0,1,0,25,7,12,0,0,3,5,0,0
7194,9,2,1,0,1,0,0,19,3,2,0,0,3,3,0,0
7195,5,1,1,0,0,0,2,8,5,1,0,0,3,5,3,0
7196,1,1,1,0,1,1,2,27,4,2,0,0,3,0,1,0
7197,1,1,1,0,1,0,0,18,10,1,0,0,3,0,1,0
7198,4,1,2,0,1,0,2,4,4,2,0,0,3,7,2,0
7199,9,1,2,0,0,0,0,3,7,0,0,0,3,6,1,1
7200,7,2,1,0,1,1,2,15,4,8,0,0,3,0,1,0
7201,1,1,1,0,0,1,0,20,7,1,0,0,3,3,2,0
7202,1,1,1,0,1,0,2,13,4,0,0,0,3,6,2,0
7203,6,1,0,0,1,0,0,5,7,0,0,0,3,3,1,0
7204,4,0,2,0,1,0,0,24,6,0,0,0,3,6,1,0
7205,7,0,1,0,1,1,0,11,4,3,0,0,3,2,2,0
7206,1,1,1,0,0,0,1,29,3,1,0,0,3,5,2,0
7207,6,0,2,0,0,0,0,17,10,1,0,0,3,2,1,0
7208,7,1,1,0,1,1,0,4,1,0,0,0,3,4,0,0
7209,4,1,2,0,1,0,0,4,1,0,0,0,3,7,2,0
7210,4,0,2,0,1,0,0,4,5,1,92,1,1,7,2,1
7211,0,1,1,0,1,0,0,13,3,7,0,0,3,3,1,0
7212,1,1,1,0,1,0,0,16,3,1,319,4,0,0,1,0
7213,4,1,2,0,1,0,0,3,4,1,164,1,0,0,1,0
7214,2,1,1,0,0,0,0,14,5,0,0,0,3,5,2,1
7215,2,1,2,0,1,0,0,27,6,1,0,0,3,3,1,0
7216,4,2,2,0,0,0,0,19,10,1,0,0,3,6,1,0
7217,4,1,3,0,0,0,0,16,7,0,0,0,3,7,2,1
7218,1,1,3,0,1,0,2,22,4,0,0,0,3,0,2,0
7219,0,2,1,0,0,0,0,8,6,1,0,0,3,3,1,0
7220,2,2,0,0,0,1,2,0,6,2,0,0,3,7,1,0
7221,1,2,1,0,1,0,0,12,4,0,0,0,3,1,0,0
7222,1,1,1,0,0,0,2,19,5,11,0,0,3,2,2,0
7223,7,1,1,0,0,0,2,8,5,4,0,0,3,0,2,0
