index,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
3925,14,4,1,2,0,1930,0,0,0,19,7,5,0,0,3,0
3926,24,0,2,1,0,1199,1,0,2,18,5,0,0,0,3,0
3927,21,9,1,1,0,6580,1,0,0,24,6,8,0,0,3,1
3928,16,9,1,1,0,2380,1,0,2,22,4,0,0,0,3,0
3929,37,5,1,1,0,1887,0,1,0,7,6,0,0,0,3,0
3930,13,4,1,2,0,2167,0,0,0,20,7,0,194,5,0,0
3931,39,4,1,2,0,6567,0,0,0,27,8,2,95,3,2,1
3932,28,0,1,1,0,2168,1,1,0,16,10,0,0,0,3,0
3933,40,0,1,1,0,1665,1,0,2,13,4,1,0,0,3,0
3934,36,2,1,1,0,916,1,0,0,4,4,1,284,1,0,0
3935,16,4,2,1,0,1110,0,0,0,28,7,1,0,0,3,0
3936,13,1,0,1,0,916,1,1,0,17,6,3,0,0,3,1
3937,17,9,2,1,0,1091,1,0,0,28,0,0,243,1,0,0
3938,17,7,2,1,0,927,1,0,0,24,6,0,0,0,3,0
3939,31,9,0,0,0,2712,0,1,2,2,6,2,0,0,3,0
3940,38,0,1,1,0,1426,1,0,0,9,6,0,0,0,3,0
3941,34,1,1,0,0,1236,1,0,0,5,1,2,250,4,1,0
3942,10,1,2,1,0,977,1,0,0,13,4,2,0,0,3,0
3943,27,1,1,1,0,958,1,0,2,18,4,4,0,0,3,0
3944,21,7,1,1,0,1020,1,0,2,22,4,5,0,0,3,0
3945,39,4,2,3,0,5325,1,0,0,20,10,0,0,0,3,0
3946,18,0,2,1,0,1031,0,0,0,1,1,0,0,0,3,0
3947,29,3,1,0,0,1099,0,0,0,12,7,0,0,0,3,0
3948,18,10,2,3,0,4847,0,0,1,29,6,1,0,0,3,0
3949,26,9,1,2,0,1480,1,0,0,12,4,1,0,0,3,0
3950,33,9,0,2,0,4528,1,0,0,1,1,0,0,0,3,0
3951,12,4,2,2,0,1633,1,0,0,12,7,2,0,0,3,0
3952,41,0,1,1,0,526,1,0,2,25,4,0,0,0,3,0
3953,24,0,1,1,1,70,0,0,2,13,4,0,0,0,3,0
3954,40,4,1,0,0,2637,0,0,1,0,5,1,0,0,3,0
3955,16,1,2,1,0,1129,1,0,0,10,4,0,340,2,0,0
3956,28,1,1,1,0,5060,1,0,0,9,7,0,394,1,0,0
3957,16,0,2,2,0,4700,1,0,0,20,10,0,0,0,3,1
3958,13,1,1,1,0,1298,1,0,0,15,3,1,0,0,3,0
3959,41,4,1,2,0,3245,0,1,0,28,0,0,185,4,0,0
3960,26,7,1,1,0,916,0,0,0,30,6,4,0,0,3,0
3961,4,9,2,1,0,1199,1,0,0,21,2,1,0,0,3,1
3962,14,9,1,1,0,1532,1,0,0,26,7,6,0,0,3,0
3963,25,7,2,1,0,1448,1,0,2,8,5,1,0,0,3,0
3964,15,9,1,1,0,1099,0,0,0,15,6,1,179,3,1,1
3965,9,4,2,2,0,1864,1,0,0,11,2,1,204,1,0,0
3966,20,6,0,2,0,5732,0,0,0,11,0,0,0,0,3,0
3967,26,10,1,0,0,967,0,0,0,29,6,3,0,0,3,0
3968,17,6,2,0,0,961,0,1,2,5,5,0,0,0,3,0
3969,19,4,1,2,0,1571,0,0,2,27,4,2,0,0,3,0
3970,22,7,1,1,0,2354,1,0,0,5,4,0,348,2,0,0
3971,18,7,1,1,0,1031,0,0,2,20,4,0,0,0,3,0
3972,46,9,1,2,0,1742,0,0,1,21,3,0,0,0,3,0
3973,23,4,2,1,0,1716,0,0,0,7,7,1,0,0,3,0
3974,23,1,1,1,0,1391,1,0,1,16,3,0,0,0,3,0
3975,24,2,1,2,0,1289,0,0,0,16,10,0,151,3,0,0
3976,17,1,1,1,0,2203,1,0,0,13,6,1,0,0,3,0
3977,27,4,1,2,0,1119,0,0,2,15,5,3,0,0,3,0
3978,13,9,1,1,0,920,1,0,0,16,3,1,0,0,3,0
3979,10,7,2,1,0,5188,1,0,2,5,4,2,0,0,3,1
3980,12,7,2,1,0,916,1,0,0,17,4,5,360,9,0,0
3981,11,4,2,2,0,1418,0,0,0,11,3,1,196,3,1,0
3982,18,4,1,2,0,975,1,1,2,3,6,0,0,0,3,0
3983,35,6,0,2,0,2745,0,0,2,11,5,4,0,0,3,0
3984,22,0,1,1,0,2058,1,0,0,3,1,0,0,0,3,0
3985,34,2,1,0,0,2901,0,0,1,0,5,0,0,0,3,0
3986,15,7,1,0,0,916,1,0,0,17,6,1,0,0,3,0
3987,17,9,2,2,0,1401,1,0,2,28,4,4,0,0,3,0
3988,22,1,1,0,0,2122,0,1,1,15,6,4,0,0,3,0
3989,10,4,2,2,0,1353,0,0,0,4,4,0,0,0,3,1
3990,27,1,1,0,0,1407,1,1,0,11,4,4,367,1,1,0
3991,13,1,1,0,0,2043,1,0,1,12,4,0,346,1,0,0
3992,15,4,1,2,0,2515,0,0,0,20,10,2,0,0,3,0
3993,17,1,1,1,0,5426,1,0,0,19,10,1,0,0,3,1
3994,28,1,0,1,0,3312,0,0,2,18,5,1,0,0,3,0
3995,26,4,1,2,0,2661,0,0,0,25,7,1,0,0,3,0
3996,12,9,1,2,0,2370,0,0,1,29,0,2,0,0,3,0
3997,12,4,2,2,0,4680,0,0,0,24,7,3,0,0,3,0
3998,33,2,1,3,0,4133,0,0,0,30,6,6,0,0,3,0
3999,17,9,2,1,0,2618,1,0,2,1,5,2,0,0,3,0
4000,13,4,2,2,0,1522,1,0,2,8,4,1,0,0,3,0
4001,22,0,0,1,0,811,1,0,2,29,4,1,0,0,3,0
4002,12,2,2,2,0,853,1,0,2,2,5,0,0,0,3,0
4003,40,1,0,0,0,2215,0,0,0,18,6,1,231,2,0,0
4004,8,0,2,1,0,1359,0,0,0,29,6,2,0,0,3,0
4005,21,1,1,1,0,6074,0,0,2,10,5,1,0,0,3,0
4006,40,4,2,2,0,2303,1,0,1,2,1,5,6,6,1,0
4007,14,1,1,0,0,996,1,0,2,19,4,1,0,0,3,0
4008,28,2,1,2,0,2824,0,0,0,21,7,5,0,0,3,1
4009,37,5,1,1,0,1019,1,1,0,16,10,0,0,0,3,0
4010,27,1,1,1,0,994,1,0,0,12,4,0,0,0,3,0
4011,8,7,1,1,0,1598,1,1,2,4,5,1,0,0,3,0
4012,14,4,2,2,0,1168,0,0,0,3,5,1,0,0,3,0
4013,1,8,2,0,0,1524,0,0,0,11,4,0,177,2,2,1
4014,25,4,1,2,0,5097,1,0,0,9,6,0,0,0,3,0
4015,33,6,1,1,0,1299,1,0,0,19,3,0,0,0,3,0
4016,25,1,1,1,0,2043,1,0,0,16,3,2,342,2,1,0
4017,12,8,2,1,0,964,0,0,0,24,1,0,188,2,2,1
4018,13,4,1,2,0,1462,0,0,0,6,7,1,0,0,3,0
4019,27,7,1,1,0,916,0,1,2,4,5,1,0,0,3,0
4020,12,6,2,1,0,1947,0,0,2,19,9,0,0,0,3,0
4021,8,0,2,1,0,1057,1,0,0,17,4,3,346,6,1,0
4022,15,4,1,2,0,2967,0,0,0,7,7,1,0,0,3,0
4023,29,0,1,1,0,1000,0,0,1,28,7,2,0,0,3,0
4024,25,4,1,2,0,3607,1,0,0,16,10,0,183,7,0,0
4025,30,1,1,0,0,2665,1,0,2,14,4,0,0,0,3,0
4026,4,8,2,2,0,1607,0,0,0,18,7,0,0,0,3,1
4027,9,8,2,1,0,2093,0,0,0,2,2,0,0,0,3,0
4028,36,4,0,1,0,1216,1,0,0,6,4,0,165,2,2,0
4029,29,4,1,3,0,4891,0,0,1,30,6,3,0,0,3,0
4030,12,9,2,1,0,1769,0,0,0,2,5,0,0,0,3,0
4031,26,4,1,2,0,1083,0,0,0,26,3,1,0,0,3,0
4032,19,7,1,1,0,1696,1,0,2,3,5,4,0,0,3,0
4033,33,7,1,2,0,916,0,0,0,6,7,7,0,0,3,0
4034,12,9,2,2,0,969,0,0,0,28,3,0,0,0,3,1
4035,34,4,1,2,0,4209,0,0,0,11,7,1,0,0,3,0
4036,22,9,1,2,0,916,1,0,0,16,6,2,0,0,3,0
4037,19,9,1,1,0,916,0,0,0,4,7,0,0,0,3,0
4038,18,9,1,2,0,4641,0,0,2,10,5,3,0,0,3,0
4039,35,4,1,2,0,3435,0,0,0,18,10,3,104,2,0,0
4040,26,0,1,1,0,977,0,1,1,3,1,2,0,0,3,0
4041,28,4,0,1,0,932,1,1,2,4,4,1,0,0,3,0
4042,20,3,1,1,0,916,0,0,0,14,6,6,0,0,3,0
4043,21,9,1,1,0,1297,1,0,0,10,4,0,344,2,0,0
4044,12,4,2,2,0,1063,0,0,0,0,5,0,0,0,3,0
4045,13,1,2,1,0,939,0,0,0,20,10,0,0,0,3,0
4046,9,2,1,1,0,1470,1,0,2,15,4,0,0,0,3,0
4047,16,1,2,1,0,2155,1,0,0,17,6,0,0,0,3,0
4048,23,2,1,2,0,5464,1,1,2,18,5,1,0,0,3,0
4049,13,2,2,1,0,916,1,0,0,14,4,0,173,1,0,0
4050,10,9,1,2,0,1023,1,0,0,28,6,12,0,0,3,0
4051,32,1,1,0,0,949,1,0,2,1,5,7,0,0,3,0
4052,18,1,1,0,0,939,1,0,2,5,4,1,0,0,3,0
4053,27,9,1,1,0,1034,1,0,2,6,4,1,0,0,3,0
4054,21,7,1,1,0,2015,0,0,2,28,4,5,0,0,3,0
4055,10,0,2,2,0,920,0,0,2,3,5,10,0,0,3,0
4056,17,7,1,1,0,1293,0,1,0,30,6,12,0,0,3,0
4057,23,1,1,0,0,1602,1,0,0,20,10,2,0,0,3,0
4058,42,0,1,0,0,1602,1,1,0,15,6,0,0,0,3,0
4059,4,8,2,1,0,1170,0,0,0,12,0,1,0,0,3,1
4060,19,9,1,2,0,5888,0,0,0,0,5,0,0,0,3,0
4061,13,0,2,2,0,1033,1,0,0,24,4,0,0,0,3,0
4062,31,1,1,0,0,1869,1,0,2,13,4,1,0,0,3,0
4063,40,4,2,3,0,1043,1,0,2,8,4,4,0,0,3,0
4064,35,9,0,1,0,2168,1,0,2,25,4,0,0,0,3,0
4065,21,7,1,2,0,5751,0,0,2,17,5,0,0,0,3,0
4066,17,1,1,1,0,1178,0,0,0,14,2,0,178,3,2,1
4067,40,3,1,0,0,1338,0,0,2,8,5,0,0,0,3,0
4068,8,1,2,1,0,1227,1,0,0,6,4,1,0,0,3,1
4069,16,1,1,2,0,1467,1,0,0,16,3,1,312,11,1,0
4070,11,0,0,1,0,662,1,0,0,13,4,1,0,0,3,1
4071,30,9,2,1,0,2161,0,0,0,12,9,0,131,1,1,0
4072,22,4,1,1,0,916,1,0,0,11,4,3,255,3,0,0
4073,9,9,2,2,0,6686,0,0,0,19,7,0,84,6,0,1
4074,19,7,2,1,0,1021,0,1,0,20,10,1,154,4,0,0
4075,13,1,1,1,0,2459,1,1,0,12,4,0,0,0,3,0
4076,12,1,2,1,1,1363,0,0,2,13,4,5,0,0,3,0
4077,27,1,1,0,0,934,1,0,2,25,4,1,0,0,3,0
4078,10,7,1,1,0,916,1,0,1,13,4,6,0,0,3,0
4079,32,4,1,2,0,1299,0,1,0,10,6,1,0,0,3,0
4080,13,10,2,1,0,1125,1,0,0,5,4,0,0,0,3,0
4081,36,4,1,2,0,3500,1,1,0,18,10,0,0,0,3,0
4082,17,0,1,1,0,916,1,0,0,6,4,1,0,0,3,0
4083,29,1,1,1,0,4797,1,1,2,16,10,0,0,0,3,0
4084,17,7,1,1,0,2301,1,0,0,28,0,0,0,0,3,0
4085,5,1,1,0,0,2074,1,0,0,15,3,0,0,0,3,0
4086,25,9,1,1,0,954,1,0,0,13,4,0,0,0,3,0
4087,18,1,1,0,0,2493,1,0,0,13,6,2,0,0,3,0
4088,21,1,2,1,0,1010,0,1,0,22,6,2,0,0,3,0
4089,20,1,2,1,0,926,0,0,0,7,6,2,0,0,3,0
4090,28,1,1,0,0,3721,0,0,0,19,3,1,0,0,3,0
4091,25,1,1,1,0,6898,1,0,2,13,4,1,0,0,3,0
4092,42,4,1,2,0,1469,1,0,0,1,1,0,207,3,2,0
4093,7,7,2,1,0,567,0,0,0,14,6,0,0,0,3,0
4094,12,4,1,2,0,1047,1,0,0,10,7,5,0,0,3,1
4095,8,0,2,1,0,1743,1,0,0,16,1,0,0,0,3,0
4096,18,4,1,2,0,2495,0,0,1,2,1,1,194,1,0,0
4097,28,9,1,1,0,1194,1,0,0,11,4,0,303,1,0,0
4098,14,0,0,1,0,1054,1,1,2,19,4,0,0,0,3,0
4099,18,8,2,3,0,1333,0,0,0,9,1,0,0,0,3,1
4100,19,0,1,1,0,2957,1,1,0,6,9,1,104,4,2,0
4101,9,9,2,1,0,1321,0,0,0,25,4,0,0,0,3,0
4102,62,5,1,0,0,1913,0,0,0,28,9,1,83,1,1,1
4103,18,4,2,2,0,1525,0,0,0,17,7,1,0,0,3,0
4104,9,0,1,2,0,989,0,0,0,9,1,0,0,0,3,1
4105,19,0,2,2,0,1916,1,0,0,16,2,0,0,0,3,1
4106,15,7,1,1,0,1100,1,0,2,12,4,3,0,0,3,0
4107,12,0,2,1,0,3865,1,0,0,17,4,1,0,0,3,0
4108,15,1,1,1,0,572,1,1,2,22,4,2,0,0,3,0
4109,26,1,2,1,0,490,1,0,2,26,4,1,0,0,3,0
4110,38,9,1,1,0,1719,0,0,0,17,10,1,0,0,3,0
4111,16,1,1,0,0,1341,1,0,0,15,6,6,0,0,3,0
4112,22,1,1,0,0,1397,1,0,0,19,3,2,344,1,0,0
4113,6,8,2,1,0,918,0,0,0,14,4,0,0,0,3,0
4114,14,4,1,2,0,3934,0,1,0,4,7,0,0,0,3,0
4115,41,1,1,1,0,1353,1,0,1,14,4,3,0,0,3,0
4116,13,9,2,2,0,2704,1,0,2,7,4,0,0,0,3,0
4117,9,1,2,1,0,1003,0,0,1,9,6,0,0,0,3,0
4118,27,4,1,2,0,4623,1,1,1,30,7,1,280,1,2,1
4119,10,7,2,1,0,1045,1,0,0,17,4,1,0,0,3,0
4120,12,1,1,0,0,2017,1,1,0,18,10,1,172,1,0,0
4121,15,6,1,2,0,2459,1,0,2,20,4,1,0,0,3,0
4122,27,0,1,1,0,1289,1,0,2,20,4,6,0,0,3,0
4123,13,4,1,2,0,1539,1,0,0,12,4,1,346,5,0,0
4124,8,9,1,1,0,934,1,1,0,4,4,0,0,0,3,0
4125,7,8,2,1,0,2673,1,0,1,13,3,2,323,2,0,0
4126,25,2,2,0,0,1019,1,0,0,17,10,0,180,5,0,0
4127,19,1,0,1,0,741,1,0,0,29,0,3,263,1,0,0
4128,24,4,0,2,0,1742,0,0,1,28,6,2,0,0,3,0
4129,29,7,1,1,0,1672,0,0,0,24,7,3,0,0,3,0
4130,33,1,1,0,0,2406,1,0,2,28,4,2,0,0,3,0
4131,18,1,1,1,0,1330,0,0,0,2,1,2,0,0,3,0
4132,20,1,1,1,0,357,1,1,2,27,4,1,0,0,3,0
4133,14,10,2,1,0,1247,1,0,2,8,4,1,0,0,3,0
4134,8,9,2,1,0,916,0,0,0,7,6,1,0,0,3,0
4135,22,1,1,1,0,2367,0,0,0,0,5,0,0,0,3,1
4136,12,4,1,2,0,889,1,0,2,26,4,1,0,0,3,0
4137,18,0,1,1,0,1892,0,0,2,19,5,4,0,0,3,0
4138,30,1,1,3,0,3092,1,0,2,28,4,1,0,0,3,0
4139,42,4,1,2,0,4471,0,1,0,4,7,2,0,0,3,0
4140,38,0,0,1,0,4078,1,0,1,16,10,2,0,0,3,0
4141,22,0,2,1,0,2238,1,0,2,7,4,0,0,0,3,0
4142,18,9,2,2,0,3999,1,1,0,16,3,1,0,0,3,0
4143,13,7,2,1,0,1611,1,0,0,2,3,0,315,1,0,0
4144,10,0,2,1,0,1626,1,1,2,3,5,1,0,0,3,0
4145,27,1,1,0,0,1616,1,0,1,12,4,3,0,0,3,0
4146,15,9,2,1,0,1093,1,0,2,22,4,0,0,0,3,0
4147,23,7,1,1,0,1344,0,0,0,30,6,1,0,0,3,0
4148,27,0,1,1,0,4055,0,0,0,29,6,1,0,0,3,0
4149,8,8,2,1,0,1232,0,0,0,17,9,1,0,0,3,0
4150,42,4,1,0,0,1619,1,0,2,13,4,0,0,0,3,0
4151,34,11,1,3,0,5321,0,0,0,4,7,2,0,0,3,1
4152,41,5,1,1,0,4115,1,0,2,12,4,0,0,0,3,0
4153,64,5,1,0,0,6293,0,0,0,6,6,0,0,0,3,1
4154,29,1,1,1,0,5293,1,0,2,14,4,0,0,0,3,0
4155,14,7,0,1,0,2072,1,0,2,20,4,0,0,0,3,0
4156,19,2,1,2,0,1320,1,0,0,27,6,9,0,0,3,0
4157,10,4,2,2,0,1091,1,0,0,16,3,0,0,0,3,0
4158,16,0,2,1,0,995,1,0,0,27,6,2,0,0,3,0
4159,31,11,1,0,0,1257,1,1,2,14,4,1,0,0,3,1
4160,41,5,1,1,0,1951,1,1,0,4,7,0,0,0,3,0
4161,12,9,2,1,0,974,1,0,0,7,7,1,0,0,3,0
4162,16,9,1,2,0,916,0,0,0,10,7,3,0,0,3,0
4163,16,8,2,2,0,2238,0,0,0,25,7,2,0,0,3,0
4164,7,7,2,1,0,795,1,0,0,5,4,1,0,0,3,0
4165,17,4,0,2,0,952,1,0,2,12,4,5,0,0,3,0
4166,23,9,2,1,0,944,0,0,2,15,4,0,0,0,3,0
4167,57,5,0,1,0,1021,0,0,0,13,3,0,0,0,3,0
4168,33,7,1,3,0,5950,0,0,0,27,7,13,0,0,3,0
4169,29,1,1,1,0,2525,1,0,0,1,3,0,0,0,3,1
4170,28,1,1,0,0,1428,0,0,1,12,4,0,298,1,0,0
4171,38,6,1,0,0,882,1,1,2,4,4,1,0,0,3,0
4172,35,1,1,0,0,1817,0,1,1,29,0,1,0,0,3,0
4173,8,8,2,1,0,1527,0,0,0,4,5,2,0,0,3,0
4174,11,4,2,2,0,1181,0,0,0,21,4,0,0,0,3,1
4175,23,9,2,3,0,3546,1,0,0,5,1,3,0,0,3,0
4176,35,10,0,2,0,916,1,1,0,7,7,1,0,0,3,0
4177,23,4,1,2,0,946,0,0,0,18,7,6,0,0,3,0
4178,33,6,1,2,0,2908,0,0,2,15,5,0,0,0,3,0
4179,41,4,1,2,0,953,0,0,0,11,7,8,0,0,3,0
4180,16,1,1,1,0,958,1,0,2,6,4,1,0,0,3,0
4181,34,4,1,1,0,1554,1,0,0,22,6,0,0,0,3,0
4182,22,4,1,2,0,1339,1,0,0,29,6,23,0,0,3,0
4183,17,0,1,1,0,1130,1,1,2,4,5,0,0,0,3,0
4184,1,8,2,0,0,916,0,0,0,3,4,3,0,0,3,0
4185,19,1,1,0,0,4536,1,0,0,16,3,0,0,0,3,0
4186,23,2,0,2,0,509,1,0,2,7,4,1,0,0,3,0
4187,37,9,1,1,0,2841,0,1,0,17,7,0,383,3,2,1
4188,16,4,1,1,0,2021,1,1,2,1,5,3,0,0,3,0
4189,21,4,2,2,0,866,1,0,2,26,4,0,0,0,3,0
4190,27,9,0,2,0,1833,0,0,0,26,7,7,0,0,3,0
4191,17,1,1,0,0,1744,0,0,2,1,5,7,0,0,3,0
4192,24,4,1,2,0,917,0,0,2,13,4,0,0,0,3,0
4193,7,6,2,1,0,2158,1,0,2,27,4,1,0,0,3,1
4194,13,4,2,2,0,1014,0,0,0,10,7,1,0,0,3,0
4195,13,9,1,1,0,1434,1,0,0,24,7,1,0,0,3,0
4196,18,10,2,2,0,2207,0,0,0,2,1,0,0,0,3,1
4197,19,2,1,2,0,2983,1,0,0,21,6,0,0,0,3,0
4198,17,0,1,1,0,1446,1,0,2,5,4,0,0,0,3,0
4199,36,4,1,2,0,6629,0,0,0,18,10,1,0,0,3,0
4200,28,0,0,1,0,311,1,0,0,7,4,0,169,1,0,0
4201,26,4,0,2,0,916,0,0,2,5,5,0,0,0,3,0
4202,40,5,1,0,0,1573,1,0,2,11,5,1,0,0,3,0
4203,22,4,1,2,0,3131,0,0,0,19,10,3,0,0,3,0
4204,18,2,2,2,0,1061,1,0,0,17,4,1,301,2,2,0
4205,23,1,2,1,0,1572,0,0,2,5,5,0,0,0,3,0
4206,24,4,1,2,0,3004,0,1,0,17,10,0,107,2,0,0
4207,22,4,1,2,0,1294,1,1,0,27,0,0,265,2,0,0
4208,29,9,1,0,0,6732,1,0,2,29,4,2,0,0,3,0
4209,17,10,0,2,0,6345,1,0,0,14,4,0,172,6,0,0
4210,31,7,2,1,0,3860,1,0,2,14,4,1,0,0,3,0
4211,22,1,0,0,0,937,1,0,2,8,4,0,0,0,3,0
4212,29,1,1,0,0,1559,1,0,2,19,5,5,0,0,3,0
4213,38,1,1,1,0,1301,0,0,0,19,7,2,0,0,3,0
4214,39,9,1,1,0,1108,0,0,0,2,1,3,0,0,3,0
4215,12,9,2,1,0,5077,1,0,0,19,10,1,0,0,3,0
4216,4,8,2,0,0,1339,0,0,0,15,6,0,176,10,2,1
4217,39,5,1,0,0,3770,0,0,0,19,3,1,0,0,3,0
4218,20,9,2,2,0,3314,0,0,0,3,4,7,0,0,3,0
4219,25,9,1,3,0,2072,0,0,2,15,5,1,0,0,3,0
4220,25,3,0,2,0,958,1,0,0,18,7,1,0,0,3,0
4221,14,1,2,0,0,976,1,0,0,27,6,1,0,0,3,0
4222,13,9,2,1,0,1025,1,0,2,20,4,0,0,0,3,0
4223,18,1,1,3,0,300,1,0,2,19,4,1,0,0,3,0
4224,16,9,1,1,0,572,0,0,0,12,7,3,0,0,3,0
4225,19,10,1,1,0,1272,0,0,0,8,1,1,213,1,0,0
4226,27,0,1,1,0,1278,0,0,0,11,7,3,0,0,3,0
4227,12,1,1,0,0,916,1,0,0,14,4,0,0,0,3,0
4228,22,7,1,1,0,5261,1,1,0,19,10,3,185,8,1,0
4229,35,7,0,0,0,626,1,1,2,6,4,0,0,0,3,1
4230,29,0,2,1,0,177,1,0,0,29,6,1,0,0,3,0
4231,17,0,2,1,0,1027,1,0,0,17,6,2,0,0,3,0
4232,16,4,2,2,0,1528,0,0,0,29,3,0,0,0,3,0
4233,29,0,0,1,0,916,0,0,0,2,3,0,0,0,3,0
4234,41,5,0,1,0,5517,0,0,0,13,4,1,0,0,3,1
4235,20,1,1,0,0,1048,1,0,0,13,4,1,0,0,3,0
4236,21,0,2,1,0,1079,1,0,0,29,0,1,0,0,3,0
4237,21,4,1,3,0,1464,1,0,0,18,10,1,0,0,3,0
4238,17,0,2,1,0,916,1,0,0,12,4,0,0,0,3,1
4239,18,7,1,1,0,1195,0,0,2,15,4,5,0,0,3,0
4240,51,5,1,2,0,1389,0,0,0,20,9,0,103,2,0,0
4241,36,0,1,1,0,3916,1,0,1,18,10,0,0,0,3,0
4242,34,1,1,1,0,410,1,0,2,8,5,7,0,0,3,1
4243,12,6,2,2,0,992,0,1,0,22,6,1,0,0,3,0
4244,12,6,2,2,0,1169,1,0,2,22,4,3,0,0,3,0
4245,24,4,0,2,0,916,0,0,0,16,10,0,0,0,3,0
4246,13,9,2,1,0,916,0,0,0,28,7,13,0,0,3,0
4247,29,4,1,0,0,2138,1,0,2,7,4,2,0,0,3,0
4248,14,1,1,1,0,708,1,1,2,8,4,0,0,0,3,0
4249,18,4,1,1,0,5606,0,0,0,18,10,0,0,0,3,0
4250,8,6,2,2,0,3844,1,1,0,16,3,0,322,1,1,0
4251,16,0,2,1,0,1042,1,0,2,19,4,1,0,0,3,0
4252,16,9,1,1,0,688,1,0,0,19,3,2,329,3,1,0
4253,32,4,1,2,0,3702,0,0,0,4,7,1,2,5,1,0
4254,21,0,1,1,0,3847,1,0,0,10,4,0,367,2,0,0
4255,37,4,0,2,0,2511,0,0,0,21,7,3,0,0,3,0
4256,8,4,1,2,0,2445,1,0,2,12,4,3,0,0,3,0
4257,15,9,2,1,0,916,0,0,0,21,7,0,0,0,3,0
4258,14,1,1,0,0,1743,1,0,2,22,4,1,0,0,3,0
4259,14,4,2,2,0,2347,0,0,0,3,1,1,0,0,3,0
4260,26,4,1,1,0,943,1,0,2,28,4,0,0,0,3,0
4261,25,4,1,3,0,916,0,0,2,19,5,0,0,0,3,0
4262,14,4,2,2,0,1926,1,0,0,15,6,0,0,0,3,0
4263,25,1,2,1,0,1656,1,0,2,19,5,1,0,0,3,1
4264,9,7,2,1,0,721,1,0,0,17,4,0,0,0,3,1
4265,32,1,1,0,0,1072,1,0,2,6,4,2,0,0,3,0
4266,13,1,2,1,0,1132,1,0,2,8,4,0,0,0,3,0
4267,34,1,1,1,0,1083,0,0,2,15,5,0,0,0,3,0
4268,19,6,2,2,0,4385,0,0,2,25,5,1,0,0,3,0
4269,38,4,1,2,0,1898,0,0,0,18,7,5,0,0,3,0
4270,33,1,1,0,0,3954,1,0,0,12,4,0,171,2,0,0
4271,27,0,2,2,0,2593,1,0,0,1,3,0,0,0,3,0
4272,28,1,0,1,0,1990,1,0,0,13,4,1,0,0,3,0
4273,26,7,1,1,0,1277,1,0,2,28,4,0,0,0,3,0
4274,14,7,1,1,0,2580,0,0,0,12,4,0,296,2,0,0
4275,6,6,2,2,0,3791,1,0,2,26,4,0,0,0,3,1
4276,20,6,1,3,0,6596,0,0,2,4,5,1,0,0,3,0
4277,32,7,2,1,0,1210,0,0,0,22,6,0,0,0,3,0
4278,31,7,0,1,0,916,0,0,0,27,6,1,0,0,3,1
4279,17,4,1,2,0,1303,1,0,0,15,6,1,0,0,3,0
4280,19,4,2,2,0,2255,1,0,0,12,4,5,170,4,1,0
4281,14,0,1,1,0,1911,0,0,0,2,8,0,96,2,1,1
4282,24,0,1,1,0,1044,1,0,2,12,4,0,0,0,3,0
4283,14,4,2,2,0,1310,1,0,2,7,4,1,0,0,3,0
4284,18,9,2,1,0,3293,0,0,0,28,7,2,0,0,3,0
4285,26,1,1,1,0,916,0,0,2,17,5,6,0,0,3,0
4286,10,9,1,2,0,3740,1,0,0,19,3,3,0,0,3,0
4287,28,0,1,1,0,2244,1,0,2,27,4,5,0,0,3,0
4288,15,9,1,2,0,1152,1,0,0,10,6,0,0,0,3,0
4289,27,10,1,1,0,972,1,0,0,5,4,0,0,0,3,0
4290,33,1,1,1,0,2330,1,0,2,14,4,1,0,0,3,0
4291,15,9,2,1,0,1557,1,1,0,19,3,2,0,0,3,0
4292,25,1,1,0,0,924,0,0,1,6,6,4,0,0,3,0
4293,18,1,1,1,0,1496,0,0,0,9,6,0,0,0,3,0
4294,12,4,2,2,0,3896,1,0,2,19,4,0,0,0,3,0
4295,31,1,1,1,0,1057,0,0,0,5,7,0,0,0,3,0
4296,15,9,2,1,0,1356,1,0,2,25,4,1,0,0,3,0
4297,31,4,1,3,0,1042,1,0,0,28,6,1,0,0,3,0
4298,27,0,0,1,0,1313,1,1,0,21,4,0,92,2,2,1
4299,8,0,2,1,0,2243,0,0,0,29,3,0,28,4,0,0
4300,24,4,2,2,0,4706,1,0,2,27,4,0,0,0,3,0
4301,29,4,0,2,0,1056,0,1,0,19,10,1,0,0,3,0
4302,23,9,2,2,0,2559,1,0,0,4,7,2,89,8,2,1
4303,21,4,2,2,0,2256,1,0,0,19,3,2,0,0,3,0
4304,39,4,1,2,0,1172,0,0,0,5,2,0,0,0,3,1
4305,13,9,2,1,0,570,1,0,0,17,4,0,0,0,3,0
4306,18,9,1,1,0,5416,1,0,2,7,4,0,0,0,3,0
4307,38,7,0,1,0,988,1,1,0,6,4,0,354,4,0,0
4308,11,7,2,1,0,758,1,0,2,6,4,1,0,0,3,0
4309,19,2,1,1,0,2951,1,1,0,9,6,3,0,0,3,0
4310,26,5,1,1,0,3538,0,0,2,11,5,0,0,0,3,0
4311,41,3,0,3,0,1789,1,0,2,6,4,2,0,0,3,0
4312,36,3,0,0,0,2110,0,0,2,17,5,2,0,0,3,0
4313,14,1,1,1,0,1631,1,0,2,7,4,1,0,0,3,0
4314,11,4,1,2,0,1118,1,0,0,6,4,0,0,0,3,0
